Batt_name,cycle,dateTime,amb_temp,voltage_battery,temp_battery,current_battery,time,Online_Capacity
2,73, '2008-05-04 14:38:13',24,2.60123695206194,39.3104647841442,-2.0111462315484,2735.906,1.51378424114336
2,74, '2008-05-04 19:37:07',24,2.57236159790275,39.36594691651,-2.00988000418408,2726.937,1.50877684843294
2,75, '2008-05-05 00:35:53',24,2.54323543172798,39.4042425168347,-2.01085933813558,2717.141,1.50330507674506
2,76, '2008-05-05 05:28:13',24,2.57980094565328,39.3437209536946,-2.00937702180644,2698.421,1.49285631623166
2,77, '2008-05-05 11:41:31',24,2.5166287312049,39.6737082589144,-2.00926050941606,2697.61,1.49240367448912
2,78, '2008-05-05 20:40:08',24,2.52341745002679,40.2406318566456,-2.00815628746568,2773.672,1.53483266991613
2,79, '2008-05-06 01:38:46',24,2.56991009767019,39.9000091299141,-2.01100898632635,2717.656,1.50354137008889
2,80, '2008-05-06 06:37:06',24,2.504005268103,39.8038553537821,-2.01208267289824,2699.469,1.49337644020778
2,81, '2008-05-06 11:25:21',24,2.59183978286509,39.9202687539432,-2.009869168167,2671.047,1.4775085231251
2,82, '2008-05-06 16:23:36',24,2.57827786745036,40.4221942474051,-2.01057331279076,2670.531,1.47722034095027
2,83, '2008-05-06 21:21:49',24,2.59191896494463,40.5920417372728,-2.01018692418445,2661.86,1.47237858238927
2,84, '2008-05-07 02:17:25',24,2.54809324986027,40.5433941460567,-2.01146261311554,2651.547,1.4666163007423
2,85, '2008-05-07 07:04:02',24,2.52662849752782,40.3524622327429,-2.00979033121202,2632.671,1.45607830010565
2,86, '2008-05-07 12:01:49',24,2.53956265044985,40.1944244124387,-2.00924400724481,2623.969,1.45122151084147
2,87, '2008-05-07 16:59:29',24,2.5998676298397,40.5020039558094,-2.01218420998105,2614.828,1.44611223976829
2,88, '2008-05-07 21:56:09',24,2.56554172003505,40.8177071279129,-2.01006518877461,2614.484,1.44592016687248
2,89, '2008-05-08 02:53:49',24,2.59418637994642,40.8553429944914,-2.01112353991395,2605.25,1.4407616349926
2,90, '2008-05-09 12:25:07',24,2.58187067689268,40.5795037658974,-2.01032687848742,2877.25,1.59265299914498
2,91, '2008-05-09 20:28:09',24,2.59004447354284,40.3648778640626,-2.01281426225578,2792.484,1.54525905087988
2,92, '2008-05-10 01:21:56',24,2.56848718975338,40.4039152259952,-2.01420546456895,2736.328,1.51383968363867
2,93, '2008-05-10 06:18:12',24,2.54348308639811,40.3428759685128,-2.00883907491191,2708.25,1.49817185487607
2,94, '2008-05-10 11:16:04',24,2.58140632660485,40.1868774109419,-2.00882028994258,2679.703,1.48224246798246
2,95, '2008-05-10 16:11:56',24,2.53917367411763,40.2215349662119,-2.01265613436773,2661.406,1.47201314317954
2,96, '2008-05-10 21:07:54',24,2.57088505715138,40.3063693925154,-2.01244496121948,2642.984,1.46171501510299
2,97, '2008-05-11 02:05:21',24,2.52865475540748,40.3921951210642,-2.00661743575912,2632.906,1.45609760107032
2,98, '2008-05-11 06:55:27',24,2.53505949359625,40.4338911403591,-2.00990219328997,2614.797,1.44598723473191
2,99, '2008-05-11 11:52:47',24,2.55194669298171,40.4563759404959,-2.00960375140768,2604.922,1.44047477999715
2,100, '2008-05-11 16:49:58',24,2.52645774912119,40.5710726787395,-2.01047407529566,2596.171,1.43558765259912
2,101, '2008-05-11 21:47:12',24,2.51208084834123,40.6128876006007,-2.01099741583693,2586.968,1.43044676114969
2,102, '2008-05-12 02:36:58',24,2.57293138521463,40.5514295542169,-2.01042085821773,2567.609,1.41963572298462
2,103, '2008-05-12 12:56:34',24,2.52530578011939,41.1878436456703,-2.01061784434299,2576.953,1.4248543933006
2,104, '2008-05-12 18:59:59',24,2.58431953414421,41.2339168692158,-2.00850888365762,2623.907,1.45105092833484
2,105, '2008-05-12 23:53:17',24,2.57970455214941,41.2023939237917,-2.01140882868163,2587,1.43043007676813
2,106, '2008-05-13 04:35:25',24,2.5009234029881,41.1841490452345,-2.01087769126001,2567.094,1.41931104028974
2,107, '2008-05-13 09:24:04',24,2.56427235378002,40.9756287590545,-2.01231163395128,2548.64,1.40899570726392
2,108, '2008-05-13 14:20:24',24,2.57238580164435,41.0338243639414,-2.00919710470759,2538.844,1.40352845869789
2,109, '2008-05-13 19:04:20',24,2.60196482585094,41.2548931896348,-2.01011062331382,2521.641,1.39392292173876
2,110, '2008-05-13 23:59:26',24,2.58238521898165,41.4230849942376,-2.01055283966039,2521.04700000001,1.39359118052022
2,111, '2008-05-14 04:55:57',24,2.54643908943865,41.2593364061476,-2.00825460555089,2511.782,1.38842271415343
2,112, '2008-05-14 09:52:22',24,2.54611731327352,41.18436832764,-2.00900825260467,2501.671,1.38278019125285
2,113, '2008-05-14 14:35:22',24,2.50327755166174,41.4623928845553,-2.01158668785271,2492.329,1.37756012379787
2,114, '2008-05-14 19:31:39',24,2.54496127175031,41.6484688547805,-2.01063922109268,2492.344,1.37756850146129
2,115, '2008-05-15 00:27:55',24,2.54548598127259,41.518335157986,-2.01223816298943,2483.797,1.37279111268933
2,116, '2008-05-15 05:24:04',24,2.53747446118559,41.3756785491038,-2.01081129923267,2473.953,1.36729266090332
2,117, '2008-05-15 10:20:03',24,2.53759108853406,41.2732989669182,-2.01222594224822,2464.719,1.36213130136145
2,118, '2008-05-15 15:10:59',24,2.58636190949106,41.4533984781887,-2.00917914546216,2455.188,1.35681199957384
2,119, '2008-05-15 19:56:47',24,2.52972832000211,41.8381060105847,-2.01007331963369,2455.656,1.35707330910539
2,120, '2008-05-16 16:54:59',24,2.54437902126962,41.3727470006007,-2.01196301148327,2502.078,1.38301757213847
2,121, '2008-05-16 21:37:39',24,2.5533918618336,41.6288972607404,-2.01113124855305,2539.516,1.40393221982828
2,122, '2008-05-17 02:32:13',24,2.51604963621269,41.4433111861004,-2.00904427175154,2502.156,1.38308280483033
2,123, '2008-05-17 07:25:19',24,2.55929760768091,41.1773434367002,-2.01056626628588,2474.141,1.36743668984422
2,124, '2008-05-17 12:21:15',24,2.50485218993225,41.2176011884379,-2.01108386957259,2463.828,1.3616754931923
2,125, '2008-05-17 17:15:37',24,2.5549768220263,41.1628507165717,-2.01075462310821,2446.062,1.35175241912726
2,126, '2008-05-17 22:10:51',24,2.54200275755389,41.1895384614059,-2.01193127854867,2436.719,1.34653089858963
2,127, '2008-05-18 03:05:19',24,2.52547800648988,41.1824922922053,-2.01134085837195,2427.563,1.34141538833984
2,128, '2008-05-18 08:00:50',24,2.52451280802477,41.1070198316721,-2.01007733266455,2417.39,1.33573524481061
2,129, '2008-05-18 12:44:48',24,2.56031651377025,41.0104424020713,-2.00901590140856,2398.453,1.32516726310923
2,130, '2008-05-18 17:36:29',24,2.51053760683266,41.1153884698021,-2.00979208025911,2399.484,1.32574284523
2,131, '2008-05-18 22:31:45',24,2.55718740854991,41.1164925534446,-2.00675127232892,2389.844,1.32036921126743
2,132, '2008-05-19 03:27:07',24,2.57560992855174,41.0577286925585,-2.00959778320107,2380.015,1.31488245109768
2,133, '2008-05-19 15:34:33',24,2.55965639484906,41.2052596924812,-2.01062055472746,2389.469,1.32016256407668
2,134, '2008-05-19 20:59:48',24,2.5465486060935,40.6992346003556,-2.01157819409225,2436.968,1.34670366203256
2,135, '2008-05-20 01:16:42',24,2.59142657279176,40.4886866038144,-2.01014521696411,2398.563,1.32525932118326
2,136, '2008-05-20 06:12:06',24,2.54308689316732,40.4189823034767,-2.01009506119148,2379.703,1.31472865650157
2,137, '2008-05-20 11:07:23',24,2.58233904425829,40.1499529703909,-2.0096729368867,2361.172,1.30438386505895
2,138, '2008-05-20 15:57:27',24,2.50791358146682,40.5938335264699,-2.00928838748888,2361.656,1.30465400271993
2,139, '2008-05-20 20:50:39',24,2.5545993256391,40.6888272945894,-2.00727204729866,2352.328,1.29945293781515
2,140, '2008-05-21 01:39:38',24,2.50701989481671,40.5752037807365,-2.01356928326621,2342.672,1.29405209753759
2,141, '2008-05-21 06:24:27',24,2.53603502316836,40.2732133792071,-2.01080898844754,2324.562,1.2839366112096
2,142, '2008-05-21 11:18:06',24,2.57311993269,40.1219331150625,-2.00898975744592,2314.453,1.27829525636015
2,143, '2008-05-21 16:10:21',24,2.54925101692538,40.4646777324345,-2.01097621710169,2314.39,1.27826006427635
2,144, '2008-05-21 21:02:09',24,2.56076547671994,40.4837242724493,-2.00924072963838,2305.516,1.27330728587779
2,145, '2008-05-22 01:42:59',24,2.5604207084237,40.2011809211703,-2.00936118059279,2286.938,1.26293786587416
2,146, '2008-05-22 06:32:40',24,2.5905051897994,39.9826520653673,-2.0108314432955,2277,1.25738685396209
2,147, '2008-05-22 11:23:22',24,2.51110361456525,40.0741975531764,-2.0084733459328,2277.484,1.25765688204526
2,148, '2008-05-22 16:17:58',24,2.51518534545172,40.3947899555114,-2.00983817342006,2277.281,1.25754354950382
2,149, '2008-05-22 20:59:50',24,2.5667997414045,40.2222142897392,-2.0108730623388,2258.5,1.24705293645277
2,150, '2008-05-23 12:13:16',24,2.58590068733062,40.3406848428061,-2.01059505941131,2268.203,1.25247204863651
2,151, '2008-05-23 20:14:29',24,2.5760349736575,41.1457517045386,-2.0089038157164,2333.047,1.28865687058826
2,152, '2008-05-24 01:09:21',24,2.56158446234996,41.2018359637797,-2.01167350954105,2286.359,1.2625677003623
2,153, '2008-05-24 06:00:20',24,2.58349062123427,41.0260892546997,-2.01108073011877,2258.5,1.24700472867886
2,154, '2008-05-24 10:42:50',24,2.55191700313425,41.0146928420621,-2.01129536833459,2239.313,1.2362850830588
2,155, '2008-05-24 15:31:10',24,2.50920916288477,41.0686041427202,-2.00824032082905,2230.437,1.23133365497889
2,156, '2008-05-24 20:21:13',24,2.57024062180574,40.9702036505228,-2.01076428605539,2211.547,1.22078272793345
2,157, '2008-05-25 01:06:49',24,2.53040528108938,41.0328373105594,-2.01180588946393,2201.953,1.21542126523802
2,158, '2008-05-25 05:57:17',24,2.52293760512385,41.0089309619377,-2.01028969727064,2192.297,1.2100292215389
2,159, '2008-05-25 10:51:37',24,2.51534949752454,41.0458804209395,-2.0106936595209,2183.562,1.20515049678448
2,160, '2008-05-25 15:37:08',24,2.54687812965764,41.0323697528678,-2.01158720284927,2165.047,1.19480479204538
2,161, '2008-05-25 20:23:04',24,2.55509716448053,41.0374188596216,-2.01157592145062,2155.516,1.18947914479334
2,162, '2008-05-26 01:13:02',24,2.55969306320601,41.0770103078646,-2.00816980976696,2145.703,1.18400520858688
2,163, '2008-05-26 06:01:08',24,2.52926040007982,41.0708569799012,-2.01057467472338,2136.515,1.17887377522262
2,164, '2008-05-26 10:44:38',24,2.56743653897638,40.9545658129038,-2.01482207695225,2099.047,1.15790395478394
2,165, '2008-05-26 15:30:43',24,2.57517896805562,41.0581430018253,-2.00992740178389,2108.734,1.16331233443424
2,166, '2008-05-26 20:21:04',24,2.50258469074323,41.2322422629316,-2.00842071257441,2108.016,1.16291176608101
2,167, '2008-05-27 15:52:41',24,2.55769524690083,40.8950487121446,-2.01211284237594,2136.859,1.17903270239008
2,168, '2008-05-27 20:45:42',24,2.50699889590395,40.9350312757878,-2.01144008448078,2155.296,1.1893340692894
3,1, '2008-04-02 15:25:41',24,2.35389673988417,39.882410587016,-1.98726220868669,3466.984,1.8910523
3,2, '2008-04-02 19:43:48',24,2.40219267685394,39.5910591442915,-1.98806660804415,3448.797,1.88100869794431
3,3, '2008-04-03 00:01:06',24,2.34923650720771,39.5287167784275,-1.9888271999285,3448.641,1.88092251543231
3,4, '2008-04-03 04:16:37',24,2.26370125624262,39.4830256472256,-1.9888031207692,3449,1.88112084329907
3,5, '2008-04-03 08:33:25',24,2.24475371761571,39.4285112689741,-1.99003425781213,3447.016,1.8800241133081
3,6, '2008-04-03 12:55:10',24,2.55419966689018,39.1687047999156,-1.99210963629008,3428.828,1.86995953273453
3,7, '2008-04-03 17:17:16',24,2.51145768760302,39.2247258507195,-1.98890521489596,3427.656,1.86931203359235
3,8, '2008-04-03 21:28:14',24,2.44410185903326,39.2275457242588,-1.98810769552196,3430.719,1.87100358188996
3,9, '2008-04-04 01:38:15',24,2.37657637733521,39.2253770275253,-1.99157189968854,3429.047,1.87007860738544
3,10, '2008-04-04 05:48:08',24,2.30146031419795,39.2376220517183,-1.98847509458393,3429.672,1.87042382875602
3,11, '2008-04-04 09:57:19',24,2.21667668263073,39.2502397818673,-1.98766235840481,3429.344,1.87024273063004
3,12, '2008-04-04 17:56:27',24,2.34955960978266,39.4062027729045,-1.9883051172914,3410.266,1.85970581812235
3,13, '2008-04-04 22:01:54',24,2.37512084642892,39.2624618133762,-1.99112877035394,3409.75,1.85942042299859
3,14, '2008-04-05 02:20:26',24,2.24057299344938,39.282396458585,-1.98908708112443,3409.656,1.85936848572481
3,15, '2008-04-05 06:25:01',24,2.54796237176124,38.8964372366107,-1.98843868896137,3390.109,1.84857181598783
3,16, '2008-04-05 10:30:32',24,2.46506711983282,38.8897419035667,-1.99222816244909,3389.141,1.84803612797082
3,17, '2008-04-05 14:34:41',24,2.32451352376485,39.0502090997253,-1.98917744821277,3389.5,1.84823449316635
3,18, '2008-04-05 18:39:25',24,2.57103502197586,38.8474929886789,-1.99006685481454,3370.39,1.83767055494537
3,19, '2008-04-05 22:46:35',24,2.48041803994763,38.9254879986464,-1.99056382567063,3370.156,1.8375411682967
3,20, '2008-04-18 21:10:19',24,2.30980147152481,39.1732687180847,-1.98914752178535,3449.656,1.88146817606946
3,21, '2008-04-19 02:29:09',24,2.25202205489093,39.4652457193327,-1.99053574592394,3450.891,1.88215104041563
3,22, '2008-04-19 07:47:15',24,2.54264986161855,38.8321025824481,-1.98637822362815,3430.532,1.87091751978929
3,23, '2008-04-19 13:01:42',24,2.33139647485952,38.7088766800306,-1.98997956899047,3432.297,1.8718931625502
3,24, '2008-04-19 18:27:29',24,2.21304037441032,38.740405941859,-1.98904930456096,3430.688,1.8710041680138
3,25, '2008-04-19 23:41:55',24,2.50384134670056,38.4316382587167,-1.98873663823546,3411.719,1.86052518321083
3,26, '2008-04-20 04:54:41',24,2.31519976004363,38.5613516814449,-1.98746510382808,3410.938,1.86009401369803
3,27, '2008-04-20 10:16:28',24,2.55133072721576,38.237601937638,-1.99265783791114,3392.25,1.849749905455
3,28, '2008-04-20 15:37:05',24,2.43829928900844,38.3492801209932,-1.99220649414392,3390.531,1.84879862685405
3,29, '2008-04-20 20:50:38',24,2.29509942934766,38.5373577977211,-1.99001935937811,3390.515,1.84878978232356
3,30, '2008-04-21 02:15:02',24,2.50005209262083,38.3442811671543,-1.99006933188247,3372.547,1.83885712516932
3,31, '2008-04-22 15:33:49',24,2.3898029020809,38.6630977095898,-1.98836031673797,3441.406,1.87688948712773
3,32, '2008-04-22 20:26:18',24,2.3428769078009,38.7957100051437,-1.9905489978515,3404.344,1.85639678519485
3,33, '2008-04-23 01:18:11',24,2.38610055068074,38.4369495362621,-1.98722775944609,3385.422,1.84595169528811
3,34, '2008-04-23 06:18:19',24,2.27294012859397,38.3856052703784,-1.99000109732896,3376.203,1.8408556341447
3,35, '2008-04-23 11:08:00',24,2.36218830779095,38.1713992729009,-1.98862244425328,3358.437,1.83104178238231
3,36, '2008-04-23 16:06:25',24,2.27290726321445,38.807426948198,-1.98853109611705,3358.453,1.8310506202983
3,37, '2008-04-23 21:02:58',24,2.20676702699031,38.5553296150853,-1.9872696350672,3348.891,1.82577221133982
3,38, '2008-04-24 01:51:33',24,2.38614942595857,38.2001898354315,-1.99338466851962,3329.735,1.81516519003144
3,39, '2008-04-24 06:50:00',24,2.32311530723042,38.2997162101356,-1.98975071875737,3321.5,1.81061363526229
3,40, '2008-04-24 11:49:24',24,2.37965851204754,38.4484167702101,-1.98911177620751,3311.406,1.80503638685422
3,41, '2008-04-24 16:45:56',24,2.28374825682617,39.0335155128506,-1.98837243357876,3312.032,1.80538214272739
3,42, '2008-04-24 21:38:11',24,2.31186038443666,39.1341845467743,-1.987376781155,3302.078,1.7998870459275
3,43, '2008-04-25 12:03:44',24,2.49569273558105,38.8082608928607,-1.99058116034513,3307.391,1.80282481195664
3,44, '2008-04-25 20:03:55',24,2.29489125247044,38.288211224605,-1.98765058015024,3302.359,1.80004651814572
3,45, '2008-04-26 01:04:35',24,2.26660912152249,38.2748558348058,-1.98869832287315,3283.453,1.78960253745343
3,46, '2008-04-26 05:57:35',24,2.38429779317985,38.0912546488082,-1.98839227731104,3265.687,1.7797898215649
3,47, '2008-04-26 10:58:25',24,2.33147996973182,38.2241493899388,-1.98979524275933,3255.375,1.7740901636362
3,48, '2008-04-29 12:15:56',24,2.38511721652326,40.755055272029,-1.98930810927199,3319.094,1.80930036458472
3,49, '2008-04-29 17:05:27',24,2.39682896915673,40.114258958017,-1.98936715231495,3319.469,1.80950759032976
3,50, '2008-04-29 22:00:04',24,2.40039156193684,39.378407180745,-1.99134390422168,3291.891,1.79425278972125
3,51, '2008-04-30 02:43:55',24,2.35348568407887,39.1470661392829,-1.98943183186316,3273.938,1.78433160369974
3,52, '2008-04-30 07:41:42',24,2.37933124110414,38.9635262262094,-1.98789825516883,3255.735,1.77428001705006
3,53, '2008-04-30 12:28:49',24,2.29385172194042,39.2581228611356,-1.98686605569831,3246.281,1.7690622860249
3,54, '2008-04-30 17:20:16',24,2.29428097096011,39.5769939476776,-1.98943964483321,3236.765,1.76380353389706
3,55, '2008-04-30 22:14:54',24,2.37160163180056,39.2255843486701,-1.98932822210796,3218.579,1.75375411082838
3,56, '2008-05-01 03:15:33',24,2.21804869425965,39.3771616460847,-1.99033755138396,3209.453,1.74870860513562
3,57, '2008-05-01 08:16:03',24,2.26798317609875,39.2221664753077,-1.98834831028049,3199.75,1.74334945412044
3,58, '2008-05-01 13:14:24',24,2.2538731204426,39.6662540128239,-1.98992388198158,3191.359,1.73871127320552
3,59, '2008-05-01 18:11:10',24,2.31309342041116,39.7575090108496,-1.98954521592959,3181.328,1.73316762652191
3,60, '2008-05-01 23:10:15',24,2.22011250869624,39.6652682403797,-1.99051554357555,3171.219,1.72757814829135
3,61, '2008-05-02 03:53:34',24,2.3648630347075,39.465901153449,-1.98760824611517,3153.844,1.71798517793684
3,62, '2008-05-02 08:44:40',24,2.23302513757273,39.4737495607779,-1.98893702792384,3144.844,1.71301283536703
3,63, '2008-05-02 13:43:05',24,2.34942831675898,39.766327829112,-1.99000288891937,3135.047,1.70759726361627
3,64, '2008-05-02 19:07:48',24,2.23721225673841,39.6340977408513,-1.98897038568465,3126.875,1.70308230084077
3,65, '2008-05-02 23:24:17',24,2.30703066323216,39.9134819051955,-1.98805344322618,3117.07799999999,1.69767203428985
3,66, '2008-05-03 04:13:08',24,2.39900979957394,39.7377849039215,-1.98875602671226,3098.391,1.68734873321453
3,67, '2008-05-03 09:10:19',24,2.38370175440525,39.7032196935005,-1.98673267744777,3088.282,1.68176987748222
3,68, '2008-05-03 14:04:34',24,2.38608581597938,39.7574444744456,-1.98886278225766,3079.578,1.67696124924422
3,69, '2008-05-03 18:58:13',24,2.39468181992966,39.8407127918619,-1.98823559086942,3070.234,1.67180067331059
3,70, '2008-05-03 23:42:30',24,2.38196849804278,39.857886547665,-1.98616529836112,3061.45299999999,1.66695608512033
3,71, '2008-05-04 04:41:40',24,2.38803274718602,39.8585517056449,-1.98506814081617,3050.985,1.6611839480931
3,72, '2008-05-04 09:40:11',24,2.39393227486399,39.9012322643887,-1.98829914830727,3041.704,1.6560580024277
3,73, '2008-05-04 14:38:13',24,2.36177291074749,39.9435130357595,-1.98923298226642,3033.078,1.6512915791763
3,74, '2008-05-04 19:37:07',24,2.34694905391912,39.9928667919289,-1.98440462881032,3024.094,1.6463393871804
3,75, '2008-05-05 00:35:53',24,2.36871911191428,39.9414892344394,-1.98896281423979,3014.313,1.64093548571205
3,76, '2008-05-05 05:28:13',24,2.32767031116582,39.9639673784223,-1.98693905696881,3004.843,1.63570873213719
3,77, '2008-05-05 11:41:31',24,2.3421797726789,39.7330785716064,-1.98630797201452,3004.579,1.63556306955257
3,78, '2008-05-05 20:40:08',24,2.31566546600925,40.114719927716,-1.98783755110426,3013.36,1.64041173664598
3,79, '2008-05-06 01:38:46',24,2.3861982687492,39.553391693877,-1.99060475081545,2986.485,1.62555131923537
3,80, '2008-05-06 06:37:06',24,2.30871783584675,39.6122854903866,-1.98857182641863,2977.61,1.62064893730219
3,81, '2008-05-06 11:25:21',24,2.34761158421384,39.886845075632,-1.98889334145019,2968.703,1.61572808369322
3,82, '2008-05-06 16:23:36',24,2.302329694529,40.371518021152,-1.98981908922859,2967.266,1.6149338142401
3,83, '2008-05-06 21:21:49',24,2.37127169026766,40.43098541952,-1.98882117042261,2959.203,1.61047940726868
3,84, '2008-05-07 02:17:25',24,2.38384728078457,40.3317355451558,-1.98761778527663,2948.766,1.60471697203953
3,85, '2008-05-07 07:04:02',24,2.32055546634894,40.1244039850898,-1.98692288454563,2939.796,1.59976622251887
3,86, '2008-05-07 12:01:49',24,2.23598435280022,40.0103733025285,-1.98739862726769,2931.078,1.59495340550984
3,87, '2008-05-07 16:59:29',24,2.39244352606206,40.3014299880648,-1.98773658873967,2921.875,1.58987197778035
3,88, '2008-05-07 21:56:09',24,2.36506968208852,40.5952517208769,-1.98686519343137,2921.719,1.58978588028863
3,89, '2008-05-08 02:53:49',24,2.21756078670601,40.8377247699914,-1.98862045306664,2921.953,1.58991514061808
3,90, '2008-05-09 12:25:07',24,2.33072419095654,40.5025333131479,-1.98942550043265,3098.985,1.68774624483824
3,91, '2008-05-09 20:28:09',24,2.29928372529767,40.8211044184083,-1.98827109923416,2985.156,1.62487876957304
3,92, '2008-05-10 01:21:56',24,2.24530633753354,40.8851665293327,-1.98850011613205,2966.875,1.6147810555111
3,93, '2008-05-10 06:18:12',24,2.26245118989433,40.726642354212,-1.98816781574324,2948.781,1.60478830316164
3,94, '2008-05-10 11:16:04',24,2.34810137817442,40.4687266820805,-1.98765052745107,2929.172,1.59396168116364
3,95, '2008-05-10 16:11:56',24,2.30333656160498,40.4818118747383,-1.98739507188616,2921.015,1.58945857516326
3,96, '2008-05-10 21:07:54',24,2.31956277056734,40.539736529163,-1.98664093611879,2911.984,1.58447486563712
3,97, '2008-05-11 02:05:21',24,2.33699471596731,40.5357355069817,-1.98582775679451,2901.906,1.57891565115574
3,98, '2008-05-11 06:55:27',24,2.3449430738925,40.5720876558107,-1.98961749590246,2893.531,1.57428702712013
3,99, '2008-05-11 11:52:47',24,2.34976549715899,40.5824669288619,-1.98477012462418,2883.781,1.56891160803261
3,100, '2008-05-11 16:49:58',24,2.39506972689655,40.572296328502,-1.98950203982416,2875,1.5640588809738
3,101, '2008-05-11 21:47:12',24,2.23118073734588,40.799989424502,-1.98550226595329,2875.297,1.56422268491075
3,102, '2008-05-12 02:36:58',24,2.29988668939263,40.7372951796946,-1.98701198074508,2865.516,1.55882408374862
3,103, '2008-05-12 12:56:34',24,2.29759844312856,40.7474932506371,-1.9859874411067,2874.906,1.56400420099084
3,104, '2008-05-12 18:59:59',24,2.27685677860882,41.3509398692292,-1.98605056245826,2893.219,1.57410712986592
3,105, '2008-05-12 23:53:17',24,2.22335106736577,41.3543047265883,-1.98637581569258,2875.25,1.56419235569031
3,106, '2008-05-13 04:35:25',24,2.39124513568019,41.0330319762389,-1.98810666085802,2855.656,1.55337153293674
3,107, '2008-05-13 09:24:04',24,2.22099780633524,41.0873979981155,-1.98573085090303,2846.89,1.54853627831479
3,108, '2008-05-13 14:20:24',24,2.36976482107219,40.9533328789542,-1.98624876720357,2836.657,1.54289036619402
3,109, '2008-05-13 19:04:20',24,2.28142130158982,41.3359580117218,-1.99006185821714,2838.391,1.54384891265573
3,110, '2008-05-13 23:59:26',24,2.37556193378895,41.3205123534268,-1.98807619503131,2828.32799999999,1.53829168744722
3,111, '2008-05-14 04:55:57',24,2.33271324906943,41.1299780787214,-1.98201444812238,2819.485,1.53342308917924
3,112, '2008-05-14 09:52:22',24,2.34510875800993,41.0704114493788,-1.98637894816731,2809.703,1.52802565615953
3,113, '2008-05-14 14:35:22',24,2.31051704227868,41.322332135187,-1.98524313379013,2809.563,1.52794845225988
3,114, '2008-05-14 19:31:39',24,2.20865054864861,41.6559121179248,-1.98691484640095,2809.828,1.52809471126941
3,115, '2008-05-15 00:27:55',24,2.25193302992253,41.5081231295924,-1.98685425174585,2800.969,1.52320539409823
3,116, '2008-05-15 05:24:04',24,2.29527531060122,41.2891069416945,-1.98853395703339,2791.344,1.51788882761589
3,117, '2008-05-15 10:20:03',24,2.29965765146043,41.175417095624,-1.98683697063096,2782.172,1.51282680853405
3,118, '2008-05-15 15:10:59',24,2.27900200984022,41.4580949015695,-1.98288731559677,2781.844,1.51264614546752
3,119, '2008-05-15 19:56:47',24,2.2499175871953,41.7777344132322,-1.98456957497207,2782.609,1.5130678665022
3,120, '2008-05-16 16:54:59',24,2.21432920889337,41.082163300213,-1.98650392290876,2818.953,1.53312272721725
3,121, '2008-05-16 21:37:39',24,2.39772851365224,41.0389874367721,-1.98724224089546,2818.422,1.53282960898672
3,122, '2008-05-17 02:32:13',24,2.2480376781172,41.0034144265814,-1.98906341022258,2800.594,1.52297932496521
3,123, '2008-05-17 07:25:19',24,2.33165193185898,40.6695153074867,-1.98771234054909,2782.313,1.51288561127143
3,124, '2008-05-17 12:21:15',24,2.34282932753922,40.6248030644535,-1.98840713516186,2771.766,1.50706013070073
3,125, '2008-05-17 17:15:37',24,2.34052230333739,40.6154187363787,-1.98662602486258,2763.453,1.50247268010498
3,126, '2008-05-17 22:10:51',24,2.36927799072247,40.5830657513253,-1.98799781258941,2754,1.49725252918209
3,127, '2008-05-18 03:05:19',24,2.37666043340643,40.5486350894031,-1.98629016918184,2744.875,1.49221783535048
3,128, '2008-05-18 08:00:50',24,2.39046127971251,40.438837943809,-1.98710889881024,2734.859,1.48668925681424
3,129, '2008-05-18 12:44:48',24,2.24199025585641,40.5623701726135,-1.98800548316687,2735.25,1.48690517629866
3,130, '2008-05-18 17:36:29',24,2.31202066353015,40.5220952169419,-1.9878557466381,2726.531,1.48209070011673
3,131, '2008-05-18 22:31:45',24,2.38047963700217,40.4546670335363,-1.98607665634572,2716.922,1.47678953050817
3,132, '2008-05-19 03:27:07',24,2.2711969872555,40.5539443399935,-1.98737161721931,2716.359,1.47647872766914
3,133, '2008-05-19 15:34:33',24,2.35795340172468,40.4394727049239,-1.98873101874531,2725.703,1.48164058951335
3,134, '2008-05-19 20:59:48',24,2.37503748774085,40.7088589466376,-1.9873885596613,2744.812,1.49218975839851
3,135, '2008-05-20 01:16:42',24,2.33155550516386,40.6091040938624,-1.98747086094961,2725.578,1.48157114324865
3,136, '2008-05-20 06:12:06',24,2.22342164868185,40.5934801716436,-1.98627539190219,2716.844,1.47675221845063
3,137, '2008-05-20 11:07:23',24,2.22297176423851,40.4523443898484,-1.98754501118783,2707.172,1.47141234752057
3,138, '2008-05-20 15:57:27',24,2.37988549481822,40.5651219299841,-1.98564182840935,2697.875,1.4662844274987
3,139, '2008-05-20 20:50:39',24,2.30780195829986,40.8106705019206,-1.98854695493789,2698.391,1.46656945256224
3,140, '2008-05-21 01:39:38',24,2.32740330400598,40.6055225854588,-1.98658629819671,2688.797,1.46127520007755
3,141, '2008-05-21 06:24:27',24,2.29306511094634,40.3859611095989,-1.98811342412548,2679.531,1.45615801702534
3,142, '2008-05-21 11:18:06',24,2.33966964720778,40.2821660476841,-1.98669299067152,2669.891,1.45083809468365
3,143, '2008-05-21 16:10:21',24,2.33106281090779,40.5577110051437,-1.98799033599946,2669.844,1.45081214036538
3,144, '2008-05-21 21:02:09',24,2.37956984811872,40.4703508076863,-1.98692052041869,2661.484,1.44619806937907
3,145, '2008-05-22 01:42:59',24,2.209858742123,40.4309925902265,-1.98670673269032,2661.625,1.44627588205944
