Batt_name,cycle,dateTime,amb_temp,voltage_battery,current_battery,temp_battery,voltage_load,current_load,time,Capacity
'B0051_2', 3, '2010-08-24 02:28:54', 4, 2.6744373336983345, -1.9848053962140915, 15.765019344933492, 1.615, 1.999, 2249.547, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 2.6527255389514086, -1.9845053696656072, 15.781730041894146, 1.593, 1.999, 2259.063, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 2.63002804425315, -1.985317088632166, 15.90254395998847, 1.571, 1.9992, 2268.625, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 2.6072731878420123, -1.9849856388620617, 16.087088567256895, 1.548, 1.9992, 2278.125, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 2.58420133670549, -1.984819089091008, 16.209322898704947, 1.525, 1.999, 2287.625, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 2.5611230910200344, -1.9855838259143184, 16.398024623900525, 1.502, 1.9992, 2297.109, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 2.5380258027415783, -1.9846011261225107, 16.464763796503036, 1.479, 1.9992, 2306.656, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 2.515664696355148, -1.9860556483861436, 16.5980221417426, 1.456, 1.9992, 2316.109, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 2.493737690186406, -1.9857461944317885, 16.817565398641534, 1.434, 1.9992, 2325.547, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.5135997319255385, -0.003708997284627936, 16.976273689395825, 0.001, 0.0004, 2335.156, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.5672969824351406, -0.003444433321245948, 16.847770762360543, 0.001, 0.0004, 2344.906, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.5947966492195995, -0.0010554032442669761, 16.681172982448196, 0.001, 0.0004, 2354.547, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.614074142245954, -0.0025938900692567693, 16.656995185104087, 0.001, 0.0004, 2364.188, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.6292136745124255, -0.004434567374357443, 16.394662912369732, 0.001, 0.0004, 2373.797, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.641875562843742, -0.003923369206666007, 16.44408121200203, 0.001, 0.0004, 2383.422, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.6522261467176764, -0.0011604897405477228, 16.248034565664263, 0.001, 0.0004, 2393.016, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.661083108050387, -0.0018674233710569135, 16.10343385879506, 0.001, 0.0004, 2402.734, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.6687467052714364, -0.001978098464796138, 15.846955405642477, 0.001, 0.0004, 2412.344, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.6754244249079426, -0.0011509116853601516, 15.476221413729839, 0.001, 0.0004, 2422.0, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.681035999643922, -0.001548587846703405, 15.440838621904287, 0.001, 0.0004, 2431.609, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.6861181226539323, -0.0019330590279954783, 15.374590423456384, 0.001, 0.0004, 2441.297, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.690481282404207, -0.003362994978772154, 15.219405470565581, 0.001, 0.0004, 2451.016, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.694251754355293, -0.0010387086992335454, 14.925281117943483, 0.001, 0.0004, 2460.609, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.6975519912231793, -0.00443970556415317, 14.639439901407131, 0.001, 0.0004, 2470.25, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.700350734121196, -0.00298771396930753, 14.621024451408983, 0.001, 0.0004, 2479.875, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7028493742284745, -0.0035475072442754155, 14.47781534640032, 0.001, 0.0004, 2489.453, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.705153349822715, -0.002380328202573159, 14.323842258924007, 0.0, 0.0004, 2499.25, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.70715790334975, -0.0007158935110082185, 14.21063562249988, 0.0, 0.0004, 2509.047, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.708806159322057, -0.0005292467680071376, 13.972358839489742, 0.0, 0.0004, 2518.813, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7103123171200134, 0.0005366219818102443, 13.84620111285738, 0.0, 0.0004, 2528.547, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.711816291234778, -0.0014302604792370995, 13.69794278144732, 0.0, 0.0004, 2538.281, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.713320570613602, -0.0038029603763917977, 13.651857588269117, 0.0, 0.0004, 2548.047, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.714193877234141, -0.0009001017155454134, 13.395854278533287, 0.0, 0.0004, 2557.797, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7152551034870487, -0.0010444400895009748, 13.296958460278296, 0.0, 0.0004, 2567.531, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.716243559555389, -0.0031399072776352494, 13.170001520713491, 0.0, 0.0004, 2577.281, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7168348224087815, 0.0012267803855664243, 12.93862217859003, 0.0, 0.0004, 2587.047, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.717834136706466, -0.0006299634006681694, 12.921984733706857, 0.0, 0.0004, 2596.781, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.718821531919068, -0.0014167694201664336, 12.699292484461829, 0.0, 0.0004, 2606.516, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7194944320111634, -0.0009155648624502154, 12.577981310480084, 0.0, 0.0004, 2616.297, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7200734280615904, -0.0007773713303670161, 12.498737263236057, 0.0, 0.0004, 2626.031, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7208488758880263, -0.0007779166740706555, 12.371231419847621, 0.0, 0.0004, 2635.813, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7215351535809695, -0.00012538896385197543, 12.155003699737767, 0.0, 0.0004, 2645.578, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7220802648429356, 0.0001666024255220406, 12.183796482514145, 0.0, 0.0004, 2655.328, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.722444448173542, 0.0018351090044872215, 12.052830731535915, 0.0, 0.0004, 2665.078, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.723309793202442, 0.0007590117315271816, 11.884311132171725, 0.0, 0.0004, 2674.844, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7236951707707915, 6.790939536541177e-06, 11.75956232402854, 0.0, 0.0004, 2684.578, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.724518113404209, -0.0034403067327148807, 11.636643539766725, 0.0, 0.0004, 2694.328, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7247711587709484, -0.002115736635767936, 11.465714749183224, 0.0, 0.0004, 2704.063, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.725315924543692, -0.0009338849013693722, 11.318104813434756, 0.0, 0.0004, 2713.813, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.725939491579109, -0.0017830666654118283, 11.288740784496376, 0.0, 0.0004, 2723.531, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.726447574988002, -0.0009121111686390108, 11.184105267877088, 0.0, 0.0004, 2733.328, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.726737688762134, -0.0016872801534302412, 11.145633410898839, 0.0, 0.0004, 2743.094, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7272554283977284, -0.00012818408264401602, 11.084232677018397, 0.0, 0.0004, 2752.828, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.727718317211891, -0.0014116271488779997, 11.043770633918152, 0.0, 0.0004, 2762.563, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7281932482284392, -0.0015438706356275757, 10.868115367483735, 0.0, 0.0004, 2772.281, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.728613096555068, -0.0018273913460231305, 10.789562373861528, 0.0, 0.0004, 2782.063, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7290435733504057, -0.0029662302251268957, 10.766135536526422, 0.0, 0.0004, 2791.813, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.729461834421235, -0.000573075779319872, 10.631474256954709, 0.0, 0.0004, 2801.547, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.729810779146386, -0.0024773003147303546, 10.489180625157175, 0.0, 0.0004, 2811.281, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7302374293255385, -0.0014779324688184142, 10.412858875182575, 0.0, 0.0004, 2821.109, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7305915538036896, -0.0023043521970552436, 10.354096481876109, 0.0, 0.0004, 2830.844, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7312773599840803, -0.00019142580133397618, 10.323551390532156, 0.0, 0.0004, 2840.578, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.731569527864819, -0.0020910486987094157, 10.232166117552872, 0.0, 0.0004, 2850.359, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.731862009343692, -0.0019155077626756287, 10.202945031681727, 0.0, 0.0004, 2860.125, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7322667406701946, -0.0006588264402396867, 10.134702608739182, 0.0, 0.0004, 2869.875, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.732795922744313, 0.00018114950368868825, 10.03966563140137, 0.0, 0.0004, 2879.609, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7330621350288617, -0.0016003859601273068, 10.0090257576635, 0.0, 0.0004, 2889.375, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7334338979536037, -0.001025590769833765, 9.909700362899336, 0.0, 0.0004, 2899.125, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.733871423449944, -0.0009481573895306557, 9.853725237847833, 0.0, 0.0004, 2908.844, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7342236337675536, -0.002087037682636187, 9.824986163204525, 0.0, 0.0004, 2918.594, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.734549647416208, -0.0008388450672029086, 9.683157268601967, 0.0, 0.0004, 2928.344, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7348680110926704, -0.0007549384339303244, 9.630187603760787, 0.0, 0.0004, 2938.078, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.735296320044604, -0.0016405465428484588, 9.595776751941125, 0.0, 0.0004, 2947.828, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.735701083139243, -0.0028097948569984995, 9.50526432676375, 0.0, 0.0004, 2957.563, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.735943331081851, -0.0006612576128199343, 9.433234798109423, 0.0, 0.0004, 2967.313, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7364105463141244, -0.0016128980186622443, 9.42135687842908, 0.0, 0.0004, 2977.109, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7365853113587475, -0.0026445737649178442, 9.351834884781413, 0.0, 0.0004, 2987.031, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7369562507669687, -0.0030666284827507023, 9.32654896343787, 0.0, 0.0004, 2996.906, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.737341180214348, -0.0022285050842563666, 9.288284117060234, 0.0, 0.0004, 3006.891, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.737728494110504, -0.0018583693406261223, 9.195678598262077, 0.0, 0.0004, 3016.719, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7381155309073573, -0.002723225853229534, 9.179567497894057, 0.0, 0.0004, 3026.625, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7383677406519946, -0.002558609865538664, 9.121715356161134, 0.0, 0.0004, 3036.531, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.738703860709031, -0.005213572848098264, 9.085229437650913, 0.0, 0.0004, 3046.406, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.738927920046165, -0.004350209471397601, 8.99778352024541, 0.0, 0.0004, 3056.297, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7391379730870766, -0.004328756315167196, 8.990149517570135, 0.0, 0.0004, 3066.219, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7397562746235344, -0.0021997843883612457, 8.907644661795885, 0.0, 0.0004, 3076.063, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.739806909814586, -0.003392888591269646, 8.785988580906281, 0.0, 0.0004, 3085.938, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.740267920431906, -0.0016266617237346485, 8.47803532638396, 0.0, 0.0004, 3095.859, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.740424986348605, -0.003397349623805379, 7.898319737118672, 0.0, 0.0004, 3105.734, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.7409642646058145, -0.0035816027981198204, 7.606845678690689, 0.0, 0.0004, 3115.609, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.741255440429868, -0.0034059485204051, 7.3603759987166075, 0.0, 0.0004, 3125.484, '1.22889403'
'B0051_2', 3, '2010-08-24 02:28:54', 4, 3.741674511735558, -0.0017760299938623125, 7.324884248455539, 0.0, 0.0004, 3135.344, '1.22889403'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 4.201090648817504, -0.0001462396048975748, 4.5435374363624526, 0.0, 0.0004, 0.0, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 4.200806401924855, -0.0016236913412881195, 4.450186206846039, 4.216, 0.0004, 9.391000000000005, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.8728110913370757, -1.988326309889343, 4.373525140056248, 2.713, 1.9992, 19.719, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.847807018761835, -1.9889865658611028, 4.428221518716448, 2.709, 1.9992, 29.281000000000002, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.8272100423585638, -1.9885635583947316, 4.465640081746497, 2.691, 1.9992, 38.75, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.8088045370947343, -1.9875217569041805, 4.455137079635742, 2.672, 1.999, 48.281000000000006, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.791339824744733, -1.987375027883915, 4.483894512289254, 2.652, 1.9992, 57.859, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.774378902877262, -1.9897521917193168, 4.499421795806974, 2.635, 1.9992, 67.328, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.757879215127078, -1.9878064208149198, 4.452573914256332, 2.618, 1.9992, 76.828, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.741223237961752, -1.988572986739969, 4.7434892871742464, 2.603, 1.9992, 86.344, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.724695614944234, -1.9878503502522373, 5.2170136189503316, 2.59, 1.9992, 95.875, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.708445859313753, -1.989194166234496, 5.520708361597663, 2.574, 1.999, 105.391, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.692042479179663, -1.9893813475984075, 5.707625460865837, 2.554, 1.999, 114.891, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.67530368111218, -1.9879440460392916, 5.920147248568737, 2.537, 1.9992, 124.453, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.6585692232447546, -1.9882786644486148, 6.055620342569537, 2.524, 1.9992, 133.938, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.6417738488194287, -1.9890764490710044, 6.27718692297288, 2.51, 1.9992, 143.547, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.6253212164476842, -1.9884319952723, 6.4212028881306935, 2.496, 1.9992, 153.109, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.6093025784304453, -1.9880595306885005, 6.620138218572712, 2.481, 1.999, 162.656, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.593505236122681, -1.9877281168699878, 6.7173449569811154, 2.466, 1.999, 172.219, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.578679164487792, -1.985615253518389, 6.885402603934979, 2.452, 1.999, 181.797, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.564825466240933, -1.987796380022272, 7.065615083365809, 2.44, 1.999, 191.281, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.5520545583750267, -1.9877725676248061, 7.1560727467556315, 2.43, 1.999, 200.844, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.5405593267876183, -1.98771692178997, 7.330822887076521, 2.419, 1.999, 210.313, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.530108442493507, -1.9891152528998903, 7.471568621553755, 2.408, 1.9992, 219.859, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.5207268276605768, -1.9874216910046059, 7.593073871072714, 2.4, 1.9992, 229.39100000000002, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.5122550879470222, -1.988968214652669, 7.739920200243302, 2.394, 1.999, 238.938, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.505296507518437, -1.9874191443882334, 7.838135311570707, 2.386, 1.9992, 248.484, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4990043879591024, -1.9870146340728556, 8.01964566821286, 2.38, 1.999, 258.047, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.493656331902937, -1.9879038341785502, 8.154730767139586, 2.374, 1.999, 267.531, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.488966262969287, -1.9880318937569614, 8.282885536238767, 2.37, 1.9992, 277.109, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.484955229049533, -1.9871193146575978, 8.404454860514013, 2.367, 1.9992, 286.656, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4816922287146737, -1.9881122385853294, 8.524730458920716, 2.364, 1.9992, 296.219, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4787082517000423, -1.9876813821816568, 8.623983398268672, 2.363, 1.999, 305.766, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4763978870396572, -1.9885409422831208, 8.769140913525401, 2.364, 1.9992, 315.344, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4741150426383482, -1.9889413688601643, 8.857191319070582, 2.366, 1.9992, 324.875, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.47234793787693, -1.9875019647270784, 8.918813657171956, 2.366, 1.999, 334.406, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4706290757618654, -1.9902247660821277, 9.030092514327972, 2.367, 1.9992, 343.984, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4694958521819816, -1.9881723437648695, 9.162911688825934, 2.365, 1.999, 353.531, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4683883354305856, -1.9877949020301398, 9.280627841718111, 2.365, 1.9992, 363.016, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.46729686002892, -1.986650131991127, 9.344143449276677, 2.37, 1.9992, 372.578, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4664360222132, -1.9873792314015484, 9.456369055553482, 2.372, 1.999, 382.156, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4655845680797746, -1.9877966083725536, 9.564172527517474, 2.37, 1.9992, 391.672, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4649300845288997, -1.987819733884829, 9.632230368935252, 2.368, 1.9992, 401.203, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4642640726187417, -1.9870965367393956, 9.716560384415667, 2.369, 1.999, 410.719, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.463665982445557, -1.9895248499740157, 9.765743338273417, 2.368, 1.999, 420.25, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.462813147876059, -1.9888270251135662, 9.820776103571156, 2.366, 1.9992, 429.766, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4622000429097497, -1.987492767062835, 9.967047950876706, 2.364, 1.999, 439.328, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.461688749139727, -1.9884397451198779, 10.002453165309465, 2.364, 1.999, 448.859, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4609842078441204, -1.9888173823287065, 10.030814771018393, 2.366, 1.999, 458.422, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4604894123500163, -1.98888853853374, 10.112297233987452, 2.366, 1.999, 467.984, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4597879072552113, -1.9888074503903783, 10.20696371627787, 2.366, 1.999, 477.547, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4590659433206734, -1.989032128701993, 10.2538142830178, 2.365, 1.999, 487.094, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4584599528605224, -1.9875804218520186, 10.329877199238702, 2.365, 1.9992, 496.656, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.457776071097013, -1.987620898948258, 10.484205194738712, 2.364, 1.9992, 506.219, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.457057896943378, -1.988401740109026, 10.509380636095988, 2.363, 1.9992, 515.75, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.456428982982225, -1.9875443605467333, 10.528149311307999, 2.363, 1.999, 525.297, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4557342375089584, -1.987317205802889, 10.555858355482593, 2.362, 1.999, 534.844, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4549691891858036, -1.9893885034031198, 10.676896395735357, 2.363, 1.999, 544.359, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.454154095342973, -1.9897914198757072, 10.681106298510551, 2.365, 1.999, 553.875, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.453593015312623, -1.9887240426883452, 10.750734562077996, 2.364, 1.999, 563.391, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4526474359433017, -1.9881155579174898, 10.79549894980584, 2.362, 1.999, 572.938, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.451834501876636, -1.9883223437299171, 10.901058680981471, 2.364, 1.9992, 582.484, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.451059749303046, -1.9881775349134565, 10.897275875167836, 2.365, 1.9992, 592.031, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.450088393737781, -1.988034264114761, 10.976419059096164, 2.363, 1.999, 601.563, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.449242023790724, -1.9884564312738227, 10.90201654623129, 2.362, 1.9992, 611.063, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4483074669296334, -1.987269596325504, 11.044688545060062, 2.362, 1.999, 620.641, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4473492959925554, -1.9875262523373778, 11.060949715405368, 2.362, 1.9992, 630.203, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4465117761985193, -1.9884851127922898, 11.116972903683532, 2.361, 1.999, 639.734, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4452990477861327, -1.9884362517202534, 11.158564281516396, 2.363, 1.9992, 649.25, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4443648502698805, -1.9891222521956622, 11.290896330909854, 2.363, 1.999, 658.813, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.443555664771781, -1.9863084207094748, 11.389930170994232, 2.362, 1.9992, 668.328, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4425619258673676, -1.9879048828784502, 11.334833550854318, 2.363, 1.9992, 677.891, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.441345469260771, -1.9883190917911655, 11.350546127923655, 2.361, 1.9992, 687.5, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.440535838079534, -1.988908312785883, 11.333266078645368, 2.362, 1.9992, 697.047, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4392398219615568, -1.9899899693054457, 11.371166588405508, 2.36, 1.999, 706.594, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4383204421016833, -1.986941480815739, 11.383093740368576, 2.359, 1.999, 716.125, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.437204374311469, -1.9889982621054092, 11.43250157807641, 2.359, 1.999, 725.656, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4361955047707866, -1.9885676743734118, 11.546237012453167, 2.358, 1.999, 735.219, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.434985379277406, -1.9892305026637818, 11.547456707191493, 2.358, 1.9992, 744.828, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4339866311330915, -1.988504291740655, 11.556654713886203, 2.356, 1.9992, 754.391, '1.20390318'
'B0051_2', 4, '2010-08-24 06:23:38', 4, 3.4328588362308703, -1.988413543509949, 11.652729102466097, 2.356, 1.9992, 763.891, '1.20390318'
